year,JDT,DOY,Time,SM.HW
2003,4764.63,16,1530,0.41701875
2003,4764.65,16,1600,0.416957525
2003,4764.67,16,1630,0.416834203
2003,4764.69,16,1700,0.416717158
2003,4764.71,16,1730,0.416844518
2003,4764.73,16,1800,0.416811736
2003,4764.75,16,1830,0.416623011
2003,4764.77,16,1900,0.416624018
2003,4764.79,16,1930,0.416401017
2003,4764.81,16,2000,0.416500903
2003,4764.83,16,2030,0.416439031
2003,4764.85,16,2100,0.416440033
2003,4764.88,16,2130,0.416441034
2003,4764.9,16,2200,0.416504909
2003,4764.92,16,2230,0.417077391
2003,4764.94,16,2300,0.416981514
2003,4764.96,16,2330,0.416982523
2003,4764.98,16,2400,0.416791529
2003,4765,17,30,0.416792535
2003,4765.02,17,100,0.416729794
2003,4765.04,17,130,0.41679455
2003,4765.06,17,200,0.416859431
2003,4765.08,17,230,0.416796562
2003,4765.1,17,300,0.416665813
2003,4765.13,17,330,0.416539688
2003,4765.15,17,400,0.416667824
2003,4765.17,17,430,0.416668828
2003,4765.19,17,500,0.416669833
2003,4765.21,17,530,0.416480324
2003,4765.23,17,600,0.416356062
2003,4765.25,17,630,0.416109735
2003,4765.27,17,700,0.416173997
2003,4765.29,17,730,0.416301888
2003,4765.31,17,800,0.416164795
2003,4765.33,17,830,0.415799298
2003,4765.35,17,900,0.415800293
2003,4765.38,17,930,0.415653129
2003,4765.4,17,1000,0.415591726
2003,4765.42,17,1030,0.41549544
2003,4765.44,17,1100,0.415934968
2003,4765.46,17,1130,0.41599911
2003,4765.48,17,1200,0.416314592
2003,4765.5,17,1230,0.416570903
2003,4765.52,17,1300,0.416940057
2003,4765.54,17,1330,0.417633227
2003,4765.56,17,1400,0.417697643
2003,4765.58,17,1430,0.417986544
2003,4765.6,17,1500,0.41829358
2003,4765.63,17,1530,0.418417697
2003,4765.65,17,1600,0.418875344
2003,4765.67,17,1630,0.419346967
2003,4765.69,17,1700,0.419352066
2003,4765.71,17,1730,0.419692254
2003,4765.73,17,1800,0.420031013
2003,4765.75,17,1830,0.420053845
2003,4765.77,17,1900,0.420309353
2003,4765.79,17,1930,0.420310359
2003,4765.81,17,2000,0.420402948
2003,4765.83,17,2030,0.420653655
2003,4765.85,17,2100,0.420688094
2003,4765.88,17,2130,0.420694772
2003,4765.9,17,2200,0.420782091
2003,4765.92,17,2230,0.420719197
2003,4765.94,17,2300,0.420784112
2003,4765.96,17,2330,0.42046956
2003,4765.98,17,2400,0.420876118
2003,4766,18,30,0.420813473
2003,4766.02,18,100,0.420878139
2003,4766.04,18,130,0.420816188
2003,4766.06,18,200,0.420817195
2003,4766.08,18,230,0.420818208
2003,4766.1,18,300,0.420755558
2003,4766.13,18,330,0.420811658
2003,4766.15,18,400,0.420905561
2003,4766.17,18,430,0.420656467
2003,4766.19,18,500,0.420657476
2003,4766.21,18,530,0.420658484
2003,4766.23,18,600,0.420659492
2003,4766.25,18,630,0.420596964
2003,4766.27,18,700,0.42053523
2003,4766.29,18,730,0.42053624
2003,4766.31,18,800,0.420349288
2003,4766.33,18,830,0.420413712
2003,4766.35,18,900,0.420296223
2003,4766.38,18,930,0.420359973
2003,4766.4,18,1000,0.420166346
2003,4766.42,18,1030,0.420104059
2003,4766.44,18,1100,0.420231212
2003,4766.46,18,1130,0.420232219
2003,4766.48,18,1200,0.420233229
2003,4766.5,18,1230,0.42017094
2003,4766.52,18,1300,0.420171946
2003,4766.54,18,1330,0.420110104
2003,4766.56,18,1400,0.420111112
2003,4766.58,18,1430,0.420236658
2003,4766.6,18,1500,0.419827282
2003,4766.63,18,1530,0.419739046
2003,4766.65,18,1600,0.419677312
2003,4766.67,18,1630,0.419678318
2003,4766.69,18,1700,0.419658429
2003,4766.71,18,1730,0.419659438
2003,4766.73,18,1800,0.419597267
2003,4766.75,18,1830,0.419473735
2003,4766.77,18,1900,0.419412108
2003,4766.79,18,1930,0.419224314
2003,4766.81,18,2000,0.41928813
2003,4766.83,18,2030,0.419387379
2003,4766.85,18,2100,0.419637725
2003,4766.88,18,2130,0.419380217
2003,4766.9,18,2200,0.419124236
2003,4766.92,18,2230,0.419125239
2003,4766.94,18,2300,0.419126244
2003,4766.96,18,2330,0.419189938
2003,4766.98,18,2400,0.419128423
2003,4767,19,30,0.419129428
2003,4767.02,19,100,0.419067739
2003,4767.04,19,130,0.419131438
2003,4767.06,19,200,0.419014698
2003,4767.08,19,230,0.418891423
2003,4767.1,19,300,0.418892429
2003,4767.13,19,330,0.418830858
2003,4767.15,19,400,0.418831861
2003,4767.17,19,430,0.418427705
2003,4767.19,19,500,0.418490917
2003,4767.21,19,530,0.41849192
2003,4767.23,19,600,0.418306286
2003,4767.25,19,630,0.418314738
2003,4767.27,19,700,0.418128734
2003,4767.29,19,730,0.418005668
2003,4767.31,19,800,0.418068642
2003,4767.33,19,830,0.418069646
2003,4767.35,19,900,0.418139978
2003,4767.38,19,930,0.418097297
2003,4767.4,19,1000,0.418224359
2003,4767.42,19,1030,0.417816762
2003,4767.44,19,1100,0.417692718
2003,4767.46,19,1130,0.417571146
2003,4767.48,19,1200,0.417758757
2003,4767.5,19,1230,0.417759762
2003,4767.52,19,1300,0.417823473
2003,4767.54,19,1330,0.41788731
2003,4767.56,19,1400,0.417943323
2003,4767.58,19,1430,0.417826479
2003,4767.6,19,1500,0.417764769
2003,4767.63,19,1530,0.417828488
2003,4767.65,19,1600,0.417829489
2003,4767.67,19,1630,0.417395611
2003,4767.69,19,1700,0.417645021
2003,4767.71,19,1730,0.417583311
2003,4767.73,19,1800,0.417584313
2003,4767.75,19,1830,0.417593088
2003,4767.77,19,1900,0.417468972
2003,4767.79,19,1930,0.417337497
2003,4767.81,19,2000,0.41715217
2003,4767.83,19,2030,0.417029555
2003,4767.85,19,2100,0.417030554
2003,4767.88,19,2130,0.416907533
2003,4767.9,19,2200,0.416970935
2003,4767.92,19,2230,0.417095552
2003,4767.94,19,2300,0.417407721
2003,4767.96,19,2330,0.417346248
2003,4767.98,19,2400,0.417409728
2003,4768,20,30,0.417187164
2003,4768.02,20,100,0.417182813
2003,4768.04,20,130,0.416816834
2003,4768.06,20,200,0.416817833
2003,4768.08,20,230,0.416880582
2003,4768.1,20,300,0.417005455
2003,4768.13,20,330,0.416820824
2003,4768.15,20,400,0.416821824
2003,4768.17,20,430,0.416822821
2003,4768.19,20,500,0.416761813
2003,4768.21,20,530,0.416639904
2003,4768.23,20,600,0.416333103
2003,4768.25,20,630,0.416335696
2003,4768.27,20,700,0.416336544
2003,4768.29,20,730,0.416337548
2003,4768.31,20,800,0.416400949
2003,4768.33,20,830,0.416155298
2003,4768.35,20,900,0.416218426
2003,4768.38,20,930,0.416336648
2003,4768.4,20,1000,0.416400157
2003,4768.42,20,1030,0.416067426
2003,4768.44,20,1100,0.416068426
2003,4768.46,20,1130,0.416059537
2003,4768.48,20,1200,0.416061357
2003,4768.5,20,1230,0.41606236
2003,4768.52,20,1300,0.416024538
2003,4768.54,20,1330,0.41621193
2003,4768.56,20,1400,0.416157962
2003,4768.58,20,1430,0.416221341
2003,4768.6,20,1500,0.416097711
2003,4768.63,20,1530,0.415884621
2003,4768.65,20,1600,0.415821542
2003,4768.67,20,1630,0.415546708
2003,4768.69,20,1700,0.415608788
2003,4768.71,20,1730,0.415492901
2003,4768.73,20,1800,0.415493201
2003,4768.75,20,1830,0.415618597
2003,4768.77,20,1900,0.415495205
2003,4768.79,20,1930,0.415247908
2003,4768.81,20,2000,0.415310683
2003,4768.83,20,2030,0.415459898
2003,4768.85,20,2100,0.415376465
2003,4768.88,20,2130,0.415414416
2003,4768.9,20,2200,0.415353521
2003,4768.92,20,2230,0.415478442
2003,4768.94,20,2300,0.415479442
2003,4768.96,20,2330,0.415355926
2003,4768.98,20,2400,0.415418953
2003,4769,21,30,0.415419954
2003,4769.02,21,100,0.415420955
2003,4769.04,21,130,0.41529993
2003,4769.06,21,200,0.415177005
2003,4769.08,21,230,0.415239911
2003,4769.1,21,300,0.415055558
2003,4769.13,21,330,0.415296784
2003,4769.15,21,400,0.415360282
2003,4769.17,21,430,0.415239503
2003,4769.19,21,500,0.415302535
2003,4769.21,21,530,0.415179599
2003,4769.23,21,600,0.415242511
2003,4769.25,21,630,0.415181603
2003,4769.27,21,700,0.415120815
2003,4769.29,21,730,0.415060145
2003,4769.31,21,800,0.41549538
2003,4769.33,21,830,0.415247523
2003,4769.35,21,900,0.415124823
2003,4769.38,21,930,0.414841473
2003,4769.4,21,1000,0.414719725
2003,4769.42,21,1030,0.414825684
2003,4769.44,21,1100,0.41513224
2003,4769.46,21,1130,0.414820876
2003,4769.48,21,1200,0.415142268
2003,4769.5,21,1230,0.415102942
2003,4769.52,21,1300,0.414853604
2003,4769.54,21,1330,0.414792324
2003,4769.56,21,1400,0.415231873
2003,4769.58,21,1430,0.415232885
2003,4769.6,21,1500,0.415112603
2003,4769.63,21,1530,0.415036933
2003,4769.65,21,1600,0.4144869
2003,4769.67,21,1630,0.414120634
2003,4769.69,21,1700,0.414182958
2003,4769.71,21,1730,0.414183958
2003,4769.73,21,1800,0.414184959
2003,4769.75,21,1830,0.414185958
2003,4769.77,21,1900,0.41418696
2003,4769.79,21,1930,0.414126635
2003,4769.81,21,2000,0.414188962
2003,4769.83,21,2030,0.414253618
2003,4769.85,21,2100,0.414378024
2003,4769.88,21,2130,0.413908854
2003,4769.9,21,2200,0.413661553
2003,4769.92,21,2230,0.41376886
2003,4769.94,21,2300,0.413885681
2003,4769.96,21,2330,0.414259362
2003,4769.98,21,2400,0.414011428
2003,4770,22,30,0.413583174
2003,4770.02,22,100,0.413584177
2003,4770.04,22,130,0.413430443
2003,4770.06,22,200,0.413431443
2003,4770.08,22,230,0.413371109
2003,4770.1,22,300,0.413310893
2003,4770.13,22,330,0.413372285
2003,4770.15,22,400,0.413008095
2003,4770.17,22,430,0.412912357
2003,4770.19,22,500,0.412974338
2003,4770.21,22,530,0.413030203
2003,4770.23,22,600,0.4130312
2003,4770.25,22,630,0.413032201
2003,4770.27,22,700,0.412972217
2003,4770.29,22,730,0.412852902
2003,4770.31,22,800,0.4128539
2003,4770.33,22,830,0.412854903
2003,4770.35,22,900,0.412855901
2003,4770.38,22,930,0.412919062
2003,4770.4,22,1000,0.412974955
2003,4770.42,22,1030,0.412814806
2003,4770.44,22,1100,0.41272998
2003,4770.46,22,1130,0.41260631
2003,4770.48,22,1200,0.412552413
2003,4770.5,22,1230,0.412552258
2003,4770.52,22,1300,0.412492145
2003,4770.54,22,1330,0.412430985
2003,4770.56,22,1400,0.412549036
2003,4770.58,22,1430,0.412333989
2003,4770.6,22,1500,0.412272829
2003,4770.63,22,1530,0.412143148
2003,4770.65,22,1600,0.412028292
2003,4770.67,22,1630,0.411967345
2003,4770.69,22,1700,0.411790798
2003,4770.71,22,1730,0.411791793
2003,4770.73,22,1800,0.411854634
2003,4770.75,22,1830,0.411550366
2003,4770.77,22,1900,0.411367098
2003,4770.79,22,1930,0.411368098
2003,4770.81,22,2000,0.411272502
2003,4770.83,22,2030,0.411334822
2003,4770.85,22,2100,0.411274503
2003,4770.88,22,2130,0.411031259
2003,4770.9,22,2200,0.411215063
2003,4770.92,22,2230,0.411216066
2003,4770.94,22,2300,0.411217067
2003,4770.96,22,2330,0.411524652
2003,4770.98,22,2400,0.411132733
2003,4771,23,30,0.410674829
2003,4771.02,23,100,0.410736334
2003,4771.04,23,130,0.410858679
2003,4771.06,23,200,0.410960039
2003,4771.08,23,230,0.410961042
2003,4771.1,23,300,0.410783923
2003,4771.13,23,330,0.410839752
2003,4771.15,23,400,0.41047744
2003,4771.17,23,430,0.410377574
2003,4771.19,23,500,0.410417421
2003,4771.21,23,530,0.409959541
2003,4771.23,23,600,0.409722661
2003,4771.25,23,630,0.409664431
2003,4771.27,23,700,0.409656162
2003,4771.29,23,730,0.409690262
2003,4771.31,23,800,0.409631843
2003,4771.33,23,830,0.409692269
2003,4771.35,23,900,0.409872119
2003,4771.38,23,930,0.409575183
2003,4771.4,23,1000,0.409635703
2003,4771.42,23,1030,0.409875745
2003,4771.44,23,1100,0.409936753
2003,4771.46,23,1130,0.409877757
2003,4771.48,23,1200,0.409520791
2003,4771.5,23,1230,0.409484763
2003,4771.52,23,1300,0.409909796
2003,4771.54,23,1330,0.409850601
2003,4771.56,23,1400,0.410032497
2003,4771.58,23,1430,0.410033502
2003,4771.6,23,1500,0.409853612
2003,4771.63,23,1530,0.410035899
2003,4771.65,23,1600,0.410097302
2003,4771.67,23,1630,0.410098307
2003,4771.69,23,1700,0.410038521
2003,4771.71,23,1730,0.409954029
2003,4771.73,23,1800,0.410015528
2003,4771.75,23,1830,0.409895362
2003,4771.77,23,1900,0.40995686
2003,4771.79,23,1930,0.40989737
2003,4771.81,23,2000,0.409898373
2003,4771.83,23,2030,0.409959868
2003,4771.85,23,2100,0.409781523
2003,4771.88,23,2130,0.409746893
2003,4771.9,23,2200,0.409687218
2003,4771.92,23,2230,0.409748715
2003,4771.94,23,2300,0.409749721
2003,4771.96,23,2330,0.409621842
2003,4771.98,23,2400,0.409751726
2003,4772,24,30,0.409874013
2003,4772.02,24,100,0.409685345
2003,4772.04,24,130,0.409324888
2003,4772.06,24,200,0.409207278
2003,4772.08,24,230,0.409268277
2003,4772.1,24,300,0.409329378
2003,4772.13,24,330,0.409082391
2003,4772.15,24,400,0.409143681
2003,4772.17,24,430,0.409265563
2003,4772.19,24,500,0.40926657
2003,4772.21,24,530,0.409207083
2003,4772.23,24,600,0.409202513
2003,4772.25,24,630,0.409145531
2003,4772.27,24,700,0.408968004
2003,4772.29,24,730,0.408969008
2003,4772.31,24,800,0.408970011
2003,4772.33,24,830,0.408792823
2003,4772.35,24,900,0.408733639
2003,4772.38,24,930,0.408769789
2003,4772.4,24,1000,0.40895245
2003,4772.42,24,1030,0.408792048
2003,4772.44,24,1100,0.408732476
2003,4772.46,24,1130,0.408794067
2003,4772.48,24,1200,0.408795068
2003,4772.5,24,1230,0.40879607
2003,4772.52,24,1300,0.408797076
2003,4772.54,24,1330,0.408798078
2003,4772.56,24,1400,0.40879908
2003,4772.58,24,1430,0.40886077
2003,4772.6,24,1500,0.408801087
2003,4772.63,24,1530,0.40868133
2003,4772.65,24,1600,0.408682334
2003,4772.67,24,1630,0.408801234
2003,4772.69,24,1700,0.408747425
2003,4772.71,24,1730,0.408809113
2003,4772.73,24,1800,0.408749433
2003,4772.75,24,1830,0.408750434
2003,4772.77,24,1900,0.408751438
2003,4772.79,24,1930,0.408752442
2003,4772.81,24,2000,0.408692863
2003,4772.83,24,2030,0.408693868
2003,4772.85,24,2100,0.408576978
2003,4772.88,24,2130,0.408517392
2003,4772.9,24,2200,0.408397528
2003,4772.92,24,2230,0.408458918
2003,4772.94,24,2300,0.408556094
2003,4772.96,24,2330,0.408557099
2003,4772.98,24,2400,0.408500926
2003,4773,25,30,0.408617338
2003,4773.02,25,100,0.408825053
2003,4773.04,25,130,0.408887008
2003,4773.06,25,200,0.408705523
2003,4773.08,25,230,0.408828073
2003,4773.1,25,300,0.409135015
2003,4773.13,25,330,0.409142268
2003,4773.15,25,400,0.408777918
2003,4773.17,25,430,0.40854044
2003,4773.19,25,500,0.408602024
2003,4773.21,25,530,0.408663508
2003,4773.23,25,600,0.408603934
2003,4773.25,25,630,0.408297177
2003,4773.27,25,700,0.408237703
2003,4773.29,25,730,0.408299183
2003,4773.31,25,800,0.408300197
2003,4773.33,25,830,0.408240822
2003,4773.35,25,900,0.408060887
2003,4773.38,25,930,0.407884626
2003,4773.4,25,1000,0.408005889
2003,4773.42,25,1030,0.408224658
2003,4773.44,25,1100,0.408064438
2003,4773.46,25,1130,0.408520654
2003,4773.48,25,1200,0.408645614
2003,4773.5,25,1230,0.408771065
2003,4773.52,25,1300,0.40858007
2003,4773.54,25,1330,0.408760299
2003,4773.56,25,1400,0.409118911
2003,4773.58,25,1430,0.409171516
2003,4773.6,25,1500,0.409960376
2003,4773.63,25,1530,0.410466236
2003,4773.65,25,1600,0.411114855
2003,4773.67,25,1630,0.411451995
2003,4773.69,25,1700,0.411534277
2003,4773.71,25,1730,0.411855513
2003,4773.73,25,1800,0.412240433
2003,4773.75,25,1830,0.412521302
2003,4773.77,25,1900,0.412461088
2003,4773.79,25,1930,0.412462097
2003,4773.81,25,2000,0.412963663
2003,4773.83,25,2030,0.412966658
2003,4773.85,25,2100,0.412844441
2003,4773.88,25,2130,0.412934387
2003,4773.9,25,2200,0.41333749
2003,4773.92,25,2230,0.413280428
2003,4773.94,25,2300,0.413198338
2003,4773.96,25,2330,0.413286573
2003,4773.98,25,2400,0.413350001
2003,4774,26,30,0.413533432
2003,4774.02,26,100,0.413470302
2003,4774.04,26,130,0.413742664
2003,4774.06,26,200,0.41368733
2003,4774.08,26,230,0.413873871
2003,4774.1,26,300,0.413971785
2003,4774.13,26,330,0.413866466
2003,4774.15,26,400,0.413687109
2003,4774.17,26,430,0.413688122
2003,4774.19,26,500,0.413751805
2003,4774.21,26,530,0.41362761
2003,4774.23,26,600,0.413714786
2003,4774.25,26,630,0.413658583
2003,4774.27,26,700,0.413599332
2003,4774.29,26,730,0.413537802
2003,4774.31,26,800,0.413536657
2003,4774.33,26,830,0.413413186
2003,4774.35,26,900,0.413664209
2003,4774.38,26,930,0.413605968
2003,4774.4,26,1000,0.413606984
2003,4774.42,26,1030,0.413608002
2003,4774.44,26,1100,0.413609013
2003,4774.46,26,1130,0.413546143
2003,4774.48,26,1200,0.413423384
2003,4774.5,26,1230,0.413568545
2003,4774.52,26,1300,0.413926015
2003,4774.54,26,1330,0.414038011
2003,4774.56,26,1400,0.414589554
2003,4774.58,26,1430,0.416048048
2003,4774.6,26,1500,0.417224498
2003,4774.63,26,1530,0.41976136
2003,4774.65,26,1600,0.422573521
2003,4774.67,26,1630,0.425734618
2003,4774.69,26,1700,0.427697096
2003,4774.71,26,1730,0.428918863
2003,4774.73,26,1800,0.43020176
2003,4774.75,26,1830,0.43057432
2003,4774.77,26,1900,0.431176003
2003,4774.79,26,1930,0.431325673
2003,4774.81,26,2000,0.431584301
2003,4774.83,26,2030,0.431447271
2003,4774.85,26,2100,0.431534704
2003,4774.88,26,2130,0.431752128
2003,4774.9,26,2200,0.431652202
2003,4774.92,26,2230,0.431806503
2003,4774.94,26,2300,0.431355091
2003,4774.96,26,2330,0.431639191
2003,4774.98,26,2400,0.43172916
2003,4775,27,30,0.431368183
2003,4775.02,27,100,0.431186671
2003,4775.04,27,130,0.430424191
2003,4775.06,27,200,0.430649686
2003,4775.08,27,230,0.43074504
2003,4775.1,27,300,0.430304656
2003,4775.13,27,330,0.430369257
2003,4775.15,27,400,0.430215382
2003,4775.17,27,430,0.429724548
2003,4775.19,27,500,0.429475046
2003,4775.21,27,530,0.429216464
2003,4775.23,27,600,0.429441227
2003,4775.25,27,630,0.429379812
2003,4775.27,27,700,0.428738803
2003,4775.29,27,730,0.428677748
2003,4775.31,27,800,0.428840058
2003,4775.33,27,830,0.428520364
2003,4775.35,27,900,0.428459543
2003,4775.38,27,930,0.428442958
2003,4775.4,27,1000,0.428444152
2003,4775.42,27,1030,0.428248842
2003,4775.44,27,1100,0.428249873
2003,4775.46,27,1130,0.428195626
2003,4775.48,27,1200,0.427749908
2003,4775.5,27,1230,0.427739909
2003,4775.52,27,1300,0.427803041
2003,4775.54,27,1330,0.427546579
2003,4775.56,27,1400,0.427547609
2003,4775.58,27,1430,0.427486901
2003,4775.6,27,1500,0.42748793
2003,4775.63,27,1530,0.42729899
2003,4775.65,27,1600,0.427424324
2003,4775.67,27,1630,0.427237817
2003,4775.69,27,1700,0.427176425
2003,4775.71,27,1730,0.427116741
2003,4775.73,27,1800,0.427208963
2003,4775.75,27,1830,0.427147461
2003,4775.77,27,1900,0.427148491
2003,4775.79,27,1930,0.427051118
2003,4775.81,27,2000,0.426989729
2003,4775.83,27,2030,0.426918262
2003,4775.85,27,2100,0.426805904
2003,4775.88,27,2130,0.426550273
2003,4775.9,27,2200,0.426551301
2003,4775.92,27,2230,0.426552326
2003,4775.94,27,2300,0.426491045
2003,4775.96,27,2330,0.426297078
2003,4775.98,27,2400,0.426174513
2003,4776,28,30,0.425981503
2003,4776.02,28,100,0.425982529
2003,4776.04,28,130,0.425885305
2003,4776.06,28,200,0.425824131
2003,4776.08,28,230,0.425697763
2003,4776.1,28,300,0.425320576
2003,4776.13,28,330,0.425266474
2003,4776.15,28,400,0.425267499
2003,4776.17,28,430,0.425090063
2003,4776.19,28,500,0.425091088
2003,4776.21,28,530,0.424674493
2003,4776.23,28,600,0.424737613
2003,4776.25,28,630,0.424676545
2003,4776.27,28,700,0.424461213
2003,4776.29,28,730,0.424207236
2003,4776.31,28,800,0.424074312
2003,4776.33,28,830,0.423953198
2003,4776.35,28,900,0.423794961
2003,4776.38,28,930,0.423562098
2003,4776.4,28,1000,0.423679704
2003,4776.42,28,1030,0.423591156
2003,4776.44,28,1100,0.423592539
2003,4776.46,28,1130,0.423330002
2003,4776.48,28,1200,0.423393581
2003,4776.5,28,1230,0.423401199
2003,4776.52,28,1300,0.423402583
2003,4776.54,28,1330,0.423245396
2003,4776.56,28,1400,0.423246419
2003,4776.58,28,1430,0.423111131
2003,4776.6,28,1500,0.423049741
2003,4776.63,28,1530,0.423113169
2003,4776.65,28,1600,0.423435044
2003,4776.67,28,1630,0.42337366
2003,4776.69,28,1700,0.423309373
2003,4776.71,28,1730,0.423564586
2003,4776.73,28,1800,0.423565608
2003,4776.75,28,1830,0.423790353
2003,4776.77,28,1900,0.423923278
2003,4776.79,28,1930,0.424230426
2003,4776.81,28,2000,0.424180349
2003,4776.83,28,2030,0.42418137
2003,4776.85,28,2100,0.424925777
2003,4776.88,28,2130,0.425004675
2003,4776.9,28,2200,0.424758355
2003,4776.92,28,2230,0.424636425
2003,4776.94,28,2300,0.424382206
2003,4776.96,28,2330,0.424383233
2003,4776.98,28,2400,0.424702742
2003,4777,29,30,0.424789432
2003,4777.02,29,100,0.424913305
2003,4777.04,29,130,0.424914693
2003,4777.06,29,200,0.424734307
2003,4777.08,29,230,0.424617948
2003,4777.1,29,300,0.424801222
2003,4777.13,29,330,0.424680123
2003,4777.15,29,400,0.424620441
2003,4777.17,29,430,0.424840931
2003,4777.19,29,500,0.424754278
2003,4777.21,29,530,0.424631187
2003,4777.23,29,600,0.424757062
2003,4777.25,29,630,0.424571889
2003,4777.27,29,700,0.424387889
2003,4777.29,29,730,0.424389282
2003,4777.31,29,800,0.424390674
2003,4777.33,29,830,0.424515908
2003,4777.35,29,900,0.424393246
2003,4777.38,29,930,0.424171652
